738674 | 28249
681809 | 21207
845877 | 16932
685918 | 27706
797911 | 28372
554379 | 18559
604573 | 24353
610943 | 22481
714030 | 19649
864717 | 20417
663955 | 26894
799910 | 28099
780613 | 28237
726891 | 24159
784616 | 21476
664340 | 21244
803255 | 24067
666942 | 25497
533299 | 22056
585629 | 27846
575551 | 24212
865537 | 17327
704172 | 22750
516278 | 17187
581866 | 18210
530982 | 25769
745876 | 27456
740338 | 26892
547592 | 23792
730623 | 29123
656117 | 27870
546597 | 21785
686865 | 26400
628545 | 25250
563695 | 24033
641161 | 18410
503882 | 17642
536988 | 27084
816329 | 26001
638828 | 19934
830859 | 23707
642925 | 24608
613336 | 25540
766465 | 28484
856710 | 24503
717338 | 23149
806080 | 19562
679303 | 20480
679795 | 23730
707991 | 26237
554001 | 21124
826960 | 24527
780185 | 28454
769234 | 23885
786722 | 26758
865479 | 21417
574980 | 21084
542880 | 27328
693200 | 22776
540255 | 26520
525571 | 21632
775813 | 23451
503673 | 27388
621246 | 26399
724993 | 26584
632766 | 20145
572061 | 24222
544064 | 23236
759274 | 26068
833084 | 21155
871989 | 18328
567821 | 18463
744655 | 19159
619509 | 22450
544009 | 24480
796225 | 29048
671690 | 26244
761564 | 25999
732939 | 20779
732180 | 27783
732409 | 28407
866586 | 28804
670009 | 25369
570477 | 24108
588492 | 24025
560607 | 26203
725243 | 26018
798652 | 28355
581178 | 24061
833905 | 26795
702160 | 27423
747982 | 28851
501337 | 21209
807692 | 21989
840128 | 21301
839166 | 21195
549890 | 29151
777270 | 17324
558299 | 19288
758924 | 28617
504322 | 25706
585030 | 23273
673813 | 17002
646224 | 25536
863697 | 26195
698822 | 17034
664493 | 26776
631354 | 26155
604259 | 16699
862822 | 17789
828402 | 26191
758160 | 27480
756608 | 26657
736238 | 24188
503303 | 25962
792385 | 16749
837954 | 28344
799552 | 26863
737692 | 18324
691758 | 28874
865073 | 18051
671014 | 18474
815241 | 27602
846382 | 20718
743214 | 28918
790487 | 18575
590839 | 24173
530157 | 19784
513061 | 21186
816626 | 24968
648857 | 26517
762812 | 19492
868493 | 23209
548105 | 22970
503753 | 23346
546994 | 18483
684255 | 29052
543638 | 26226
614751 | 23463
509187 | 26782
828349 | 20487
857458 | 17023
863418 | 24502
786677 | 20424
820188 | 23532
792877 | 20069
608122 | 27255
717383 | 18983
653764 | 19540
560755 | 20630
780000 | 21907
617830 | 18092
820589 | 24531
748029 | 19807
681574 | 20610
853805 | 22804
626414 | 17103
795732 | 17806
813091 | 25069
596373 | 21112
784627 | 27011
743958 | 22424
782538 | 27329
821388 | 24718
654197 | 28303
633061 | 17616
643154 | 25507
523500 | 22369
871822 | 27154
565130 | 20914
862070 | 23079
806167 | 23394
727190 | 20290
850676 | 19832
521944 | 22771
631430 | 25888
864849 | 26744
709308 | 28153
788276 | 27335
635261 | 16688
789587 | 16881
815060 | 23581
860270 | 27508
540995 | 24538
864623 | 20819
537381 | 29113
686962 | 28130
646322 | 19739
504196 | 18069
820567 | 22459
844227 | 24212
719633 | 28199
717684 | 24378
538680 | 23859
555942 | 18461
757838 | 18390
679398 | 18814
712855 | 28519
752358 | 19956
716587 | 25896
567731 | 20483
605374 | 25743
645797 | 21099
589710 | 17363
656041 | 20569
840440 | 24871
874505 | 27881
531458 | 18772
661818 | 28134
864774 | 20962
786595 | 23339
680220 | 27024
741779 | 28687
694034 | 20749
631075 | 22189
714849 | 26015
700514 | 18121
606079 | 24323
621016 | 27409
700220 | 19488
641678 | 17258
559750 | 27127
588422 | 17054
552244 | 23930
532985 | 21654
693800 | 26109
608933 | 19589
865319 | 24750
809292 | 22319
530547 | 22004
813964 | 28072
764842 | 28843
777251 | 18664
545660 | 27694
730371 | 22557
817179 | 23816
643822 | 26002
862202 | 25627
640453 | 24711
722337 | 24336
808387 | 28368
589533 | 28546
846902 | 26883
671555 | 20426
553332 | 24617
795421 | 27546
791758 | 18001
645721 | 22482
627919 | 18979
536590 | 17615
841002 | 19879
862576 | 24374
707479 | 28475
639494 | 23460
600502 | 19882
602074 | 18929
822276 | 22513
726778 | 27928
752658 | 26113
518435 | 28189
763396 | 26927
777520 | 28893
756322 | 28858
797753 | 20124
634366 | 22923
640914 | 19034
704788 | 23128
764113 | 23732
863510 | 24442
648937 | 28919
667038 | 28089
512305 | 27727
636476 | 24249
504126 | 20543
688275 | 22760
796828 | 23982
550977 | 18861
640074 | 17771
693869 | 29024
849917 | 23889
556535 | 17856
569478 | 26258
830571 | 17700
738125 | 20946
786317 | 17158
849367 | 17311
634489 | 17526
678679 | 26522
795546 | 27355
730343 | 17626
861650 | 22713
790493 | 27550
765887 | 26546
520062 | 21296
553792 | 24364
518127 | 28924
758374 | 26907
811078 | 21043
773231 | 19983
501275 | 20180
864382 | 25023
705009 | 22449
708476 | 25914
585003 | 17504
762192 | 23978
612603 | 24939
640412 | 27369
730053 | 25002
620232 | 20597
521899 | 17804
510972 | 19972
574618 | 18511
871655 | 28553
635991 | 23407
589743 | 18244
522454 | 23200
819398 | 20829
539432 | 20363
851417 | 20565
618046 | 28780
711418 | 28996
751724 | 23646
618360 | 21497
727341 | 27075
577180 | 18698
511079 | 21841
577619 | 28070
594469 | 25505
676097 | 21654
676837 | 24228
641471 | 25257
810413 | 23826
696932 | 26385
803796 | 17183
781671 | 20636
773691 | 16773
874909 | 17781
697731 | 17201
722485 | 24673
811993 | 24223
629272 | 23289
625074 | 17625
536286 | 24738
618408 | 28408
530432 | 21641
809836 | 23391
815162 | 25538
721954 | 27621
559492 | 17895
512472 | 23392
716135 | 23727
530600 | 27768
662277 | 16927
655367 | 18137
644393 | 19279
542686 | 27028
712661 | 27503
597590 | 27257
632673 | 26053
678538 | 27657
673167 | 27550
860078 | 21079
684281 | 19063
563070 | 20290
686519 | 24801
831574 | 22852
727740 | 20339
510588 | 26414
668119 | 22233
741496 | 17613
586811 | 19141
707879 | 27566
606572 | 29131
864100 | 28834
668592 | 25972
695996 | 21761
733360 | 18589
528617 | 25486
726751 | 25772
648780 | 19677
819776 | 18220
732626 | 25843
621828 | 24402
583143 | 20081
814525 | 22670
649632 | 28021
540143 | 21669
742942 | 19962
618643 | 17767
525838 | 22843
582829 | 19100
815133 | 26076
548065 | 22623
827226 | 22333
581590 | 20698
565690 | 25663
518231 | 21704
583663 | 18005
716636 | 26917
705200 | 24981
790809 | 25387
550521 | 28780
629570 | 24343
612708 | 19441
689775 | 26823
645968 | 23122
747350 | 27947
507518 | 24891
606508 | 27509
727266 | 27269
779873 | 26270
520863 | 23117
614458 | 25156
822429 | 25465
566434 | 23425
757268 | 22869
702849 | 21711
769519 | 23205
522501 | 27555
652745 | 23090
566013 | 24798
855247 | 21728
850008 | 24898
522579 | 18491
643629 | 23729
808661 | 25543
580281 | 25402
844598 | 16755
740783 | 24398
748985 | 24994
782904 | 24123
516827 | 28732
547445 | 27828
865852 | 19865
568932 | 22877
724252 | 21826
672564 | 17817
752092 | 17863
807873 | 24798
718540 | 24748
732122 | 25587
620365 | 24316
769111 | 28864
605815 | 27191
681766 | 25560
830400 | 22183
577703 | 25928
784826 | 23909
727136 | 28940
604431 | 17170
756136 | 26719
860847 | 27742
862658 | 21794
593762 | 18190
510001 | 26955
569815 | 29059
513431 | 16883
517746 | 17174
603347 | 22076
592891 | 18549
729056 | 18335
789218 | 22569
730934 | 18623
577116 | 25655
624708 | 17825
683774 | 27153
639554 | 23446
861333 | 26850
781802 | 22101
741866 | 20508
772179 | 18668
805753 | 24935
697015 | 27786
652097 | 19038
760129 | 25651
613953 | 18827
775353 | 18263
661080 | 23533
512376 | 22790
601359 | 26797
576726 | 23301
796037 | 28339
624914 | 21005
732242 | 22833
520182 | 19573
608452 | 27175
795436 | 28420
659324 | 22298
619344 | 18037
855085 | 25743
781626 | 16863
509558 | 24337
795838 | 20630
539274 | 19720
542324 | 21842
793151 | 19934
561710 | 27097
538542 | 19102
639030 | 27684
623163 | 18893
601360 | 28068
551004 | 22429
661118 | 22455
644396 | 26590
763603 | 28902
586695 | 28207
703660 | 23466
522308 | 19025
689516 | 18862
554372 | 16865
590912 | 21353
642702 | 24662
669066 | 17012
753565 | 28582
814080 | 19539
529957 | 22126
792976 | 26274
670971 | 27151
829924 | 23720
569018 | 20738
849544 | 20550
703022 | 18340
568598 | 27396
769394 | 24422
790623 | 28090
758589 | 19103
776170 | 20572
850915 | 27857
699366 | 22869
503844 | 21690
795110 | 22062
858650 | 22578
837135 | 26595
553259 | 26346
533056 | 19424
615872 | 28428
871882 | 26906
531428 | 28311
812593 | 19748
671290 | 24071
616001 | 17362
566881 | 28210
702629 | 27726
762631 | 22525
812340 | 23673
615189 | 21459
707801 | 26442
702050 | 22921
632892 | 17520
588096 | 21522
768656 | 28465
699625 | 23595
726871 | 26023
576247 | 28131
585761 | 16717
523151 | 20229
514824 | 21889
534719 | 25806
595010 | 17076
849755 | 16842
535262 | 25081
853063 | 23260
842562 | 28234
645067 | 19285
605159 | 23958
716476 | 26231
504374 | 17518
828494 | 21233
696257 | 24466
619464 | 26562
755579 | 26455
590024 | 27025
687075 | 16942
628985 | 18369
758577 | 26760
592642 | 20685
550882 | 19425
610442 | 17205
500927 | 16725
740309 | 25159
635652 | 29088
738799 | 24732
660069 | 20372
602521 | 28807
703199 | 25756
577970 | 24532
767850 | 18427
624729 | 20552
662449 | 18074
510754 | 27808
718077 | 19797
695008 | 22577
626134 | 19862
736072 | 26552
790142 | 27076
636083 | 23148
868700 | 24654
661257 | 25263
554871 | 24100
650725 | 19195
780771 | 21324
722907 | 28694
724852 | 24387
727728 | 29100
833059 | 28961
728732 | 27787
866040 | 26034
536731 | 18055
677654 | 18714
615851 | 18805
750123 | 22697
574096 | 25528
636625 | 25282
742300 | 17605
766587 | 24726
561719 | 27146
766543 | 26995
553497 | 19277
746052 | 23637
827484 | 25649
743169 | 24600
838525 | 26542
583579 | 22580
703420 | 19587
702923 | 20651
580262 | 28946
607187 | 19551
700755 | 19993
565649 | 27733
724243 | 28044
864339 | 23317
606449 | 19707
807131 | 26310
567116 | 18538
727542 | 27779
670639 | 28116
608978 | 24044
696002 | 17068
717410 | 21759
682307 | 27806
555087 | 21820
700271 | 21566
661549 | 18943
707224 | 22665
609119 | 27621
512681 | 26300
859896 | 28703
780153 | 18120
631585 | 24908
864159 | 22307
610307 | 21574
735117 | 24816
823925 | 20390
759429 | 25360
765551 | 22954
757424 | 26260
649712 | 25500
786256 | 23655
874261 | 27813
804697 | 24626
582097 | 25403
822045 | 25795
820718 | 25219
858617 | 20760
816205 | 21744
755502 | 28170
663646 | 17100
723893 | 26093
794523 | 27690
698096 | 18326
683881 | 27379
789438 | 26514
571237 | 19993
639319 | 19827
574883 | 19014
544374 | 22404
817580 | 20843
587161 | 24105
700209 | 27873
798804 | 18909
628130 | 21219
819623 | 20438
808164 | 26242
624197 | 21221
541148 | 16780
790175 | 18116
636331 | 25162
554939 | 21189
847687 | 17552
702642 | 24028
617288 | 25458
547955 | 24857
607991 | 19444
527551 | 17942
800886 | 16689
582622 | 27775
531945 | 21025
796671 | 18242
501771 | 22541
862287 | 21964
850640 | 16754
553705 | 19047
655279 | 16694
535826 | 18755
570398 | 27548
750493 | 22453
633594 | 19263
825029 | 24644
588635 | 19128
505193 | 24159
759741 | 19528
710776 | 18013
795801 | 27728
511567 | 16851
833225 | 16920
633930 | 22380
539305 | 18122
745240 | 20487
710058 | 28382
590471 | 20236
547518 | 27994
842909 | 28313
625217 | 26132
699692 | 27633
680749 | 18576
833654 | 26762
671059 | 21248
774204 | 25491
666878 | 17108
650657 | 23279
864294 | 17675
604459 | 18757
692529 | 19301
634311 | 19662
707682 | 23679
529308 | 20403
858401 | 25768
677300 | 26495
617979 | 24544
790219 | 17059
632195 | 18584
699802 | 25863
548995 | 23533
500374 | 25893
644492 | 28515
822753 | 23225
700838 | 25568
617834 | 17240
735407 | 26004
656897 | 18204
649694 | 20325
621338 | 28177
527996 | 24049
819496 | 25765
835167 | 28477
646771 | 26850
598048 | 21294
566195 | 26890
705472 | 23450
513753 | 28715
578684 | 24415
820405 | 24239
762642 | 23583
786301 | 19710
655229 | 22001
559467 | 23759
579452 | 24801
737101 | 17412
811206 | 24314
747924 | 23415
761535 | 20078
816670 | 22171
708718 | 17240
598742 | 18731
700884 | 22868
686772 | 17728
766408 | 22345
842474 | 26406
664389 | 25637
582710 | 23181
