874658 | 25279
604675 | 24508
636522 | 25782
701464 | 26530
582161 | 22484
574251 | 19970
615169 | 21735
526885 | 20447
651729 | 21223
789181 | 25123
506393 | 25316
678339 | 21142
784307 | 27569
626055 | 23271
684091 | 19833
810157 | 17486
541202 | 26875
861579 | 25912
651244 | 28736
731857 | 27429
669971 | 16736
554768 | 18755
501331 | 20387
677942 | 27017
835330 | 26613
592578 | 22983
589365 | 26660
816922 | 20503
580064 | 28178
825961 | 22813
647450 | 16775
611853 | 28737
739383 | 18320
557921 | 22795
665515 | 20815
837204 | 22153
779879 | 28042
583754 | 16808
704751 | 20521
632963 | 22421
649167 | 23015
737841 | 25355
502449 | 20687
810246 | 20544
864373 | 24880
697334 | 22694
536151 | 18247
675444 | 22221
765265 | 18920
698303 | 27555
553727 | 28968
645040 | 23694
836207 | 26764
784644 | 20768
716083 | 27087
785387 | 27979
712415 | 21776
535244 | 27731
640451 | 24205
859683 | 20624
614393 | 27217
694500 | 26468
802151 | 21877
628465 | 24413
665841 | 26401
614009 | 21236
792348 | 22708
618931 | 21835
545458 | 17565
799472 | 19148
710989 | 22904
775281 | 18390
836053 | 24430
843448 | 25260
512200 | 23949
526226 | 17969
582951 | 19317
712298 | 20405
674567 | 24198
783693 | 22661
674495 | 18406
832237 | 26632
698638 | 21608
547064 | 17704
534370 | 25170
786493 | 20447
801701 | 26172
782759 | 26740
541275 | 21425
833022 | 18973
687891 | 24853
720233 | 27410
765849 | 19163
554165 | 23759
843973 | 16891
855532 | 23149
618304 | 20652
774993 | 21958
729930 | 28375
728086 | 22925
685858 | 27076
723478 | 21067
806999 | 26258
612388 | 22424
671794 | 26168
570895 | 17725
767943 | 23814
866975 | 26795
706977 | 16995
533157 | 20790
594105 | 23641
562170 | 17586
774612 | 19732
870150 | 22735
510200 | 20798
572295 | 18832
789689 | 21507
758370 | 25018
522138 | 19605
515349 | 28435
